bbox,track_id,object_name,time_date,bbox_image_path,confidence,score
"[0, 427, 300, 714]",216.0,truck,2025-05-11__14_12_02_581432,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_02_581432.jpg,0.8707674741744995,1.0422377069772728
"[467, 320, 502, 358]",223.0,car,2025-05-11__14_12_02_582434,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_02_582434.jpg,0.5605395436286926,0.3634497922870119
"[583, 293, 608, 317]",219.0,car,2025-05-11__14_12_02_583431,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_02_583431.jpg,0.4161071479320526,0.6670540278385592
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_02_870710,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_02_870710.jpg,0.6051698327064514,0.0
"[537, 293, 560, 313]",72.0,car,2025-05-11__14_12_02_871713,processed_video\Video1\bbox_images\72.0_2025-05-11__14_12_02_871713.jpg,0.1397293210029602,0.8587942063746256
"[580, 295, 607, 321]",107.0,car,2025-05-11__14_12_02_872987,processed_video\Video1\bbox_images\107.0_2025-05-11__14_12_02_872987.jpg,0.1734814792871475,0.6895584034483534
"[393, 353, 433, 388]",136.0,car,2025-05-11__14_12_02_872987,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_02_872987.jpg,0.466539978981018,0.3857704293085851
"[419, 371, 477, 419]",156.0,car,2025-05-11__14_12_02_874437,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_02_874437.jpg,0.7322282791137695,0.4751131491090947
"[498, 373, 556, 416]",169.0,car,2025-05-11__14_12_02_874437,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_02_874437.jpg,0.7056086659431458,0.924143404532865
"[262, 415, 345, 477]",196.0,car,2025-05-11__14_12_02_875795,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_02_875795.jpg,0.6162115335464478,0.017635714853582
"[288, 439, 402, 532]",208.0,car,2025-05-11__14_12_02_875795,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_02_875795.jpg,0.6177254915237427,0.4150659097095194
"[447, 468, 531, 538]",212.0,car,2025-05-11__14_12_02_877154,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_02_877154.jpg,0.8028743863105774,1.0237981706025938
"[0, 424, 306, 715]",216.0,truck,2025-05-11__14_12_02_877154,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_02_877154.jpg,0.847723662853241,1.0416655106089014
"[467, 318, 502, 358]",223.0,car,2025-05-11__14_12_02_878209,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_02_878209.jpg,0.5933496952056885,0.3697993977444056
"[583, 293, 608, 317]",219.0,car,2025-05-11__14_12_02_878209,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_02_878209.jpg,0.4084109961986542,0.6527708773754266
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_03_181498,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_03_181498.jpg,0.6034465432167053,0.0
"[536, 290, 561, 311]",72.0,car,2025-05-11__14_12_03_182501,processed_video\Video1\bbox_images\72.0_2025-05-11__14_12_03_182501.jpg,0.1660887449979782,0.9018119035777478
"[579, 295, 608, 321]",107.0,car,2025-05-11__14_12_03_183499,processed_video\Video1\bbox_images\107.0_2025-05-11__14_12_03_183499.jpg,0.1192151010036468,0.7738641034001973
"[397, 350, 436, 385]",136.0,car,2025-05-11__14_12_03_184497,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_03_184497.jpg,0.3989105224609375,0.3981878110146966
"[423, 369, 478, 415]",156.0,car,2025-05-11__14_12_03_185496,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_03_185496.jpg,0.630237340927124,0.4624547995743411
"[502, 370, 559, 411]",169.0,car,2025-05-11__14_12_03_185496,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_03_185496.jpg,0.698070228099823,0.909640895813015
"[269, 413, 350, 474]",196.0,car,2025-05-11__14_12_03_186496,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_03_186496.jpg,0.682169497013092,-0.0384965105028809
"[297, 434, 406, 526]",208.0,car,2025-05-11__14_12_03_187500,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_03_187500.jpg,0.6601477265357971,0.4044051337919234
"[453, 462, 534, 529]",212.0,car,2025-05-11__14_12_03_188500,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_03_188500.jpg,0.8231642842292786,1.0085186342953525
"[0, 418, 314, 715]",216.0,truck,2025-05-11__14_12_03_188500,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_03_188500.jpg,0.780146062374115,1.0517401329741611
"[469, 317, 502, 356]",223.0,car,2025-05-11__14_12_03_189500,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_03_189500.jpg,0.5305012464523315,0.370418806686656
"[583, 292, 609, 316]",219.0,car,2025-05-11__14_12_03_190500,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_03_190500.jpg,0.4324052333831787,0.7808532360579888
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_03_460283,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_03_460283.jpg,0.6021001935005188,0.0
"[535, 290, 562, 310]",72.0,car,2025-05-11__14_12_03_461273,processed_video\Video1\bbox_images\72.0_2025-05-11__14_12_03_461273.jpg,0.1306303441524505,0.9172241374306545
"[399, 349, 439, 382]",136.0,car,2025-05-11__14_12_03_462206,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_03_462206.jpg,0.3576057255268097,0.4042732312482548
"[428, 365, 480, 411]",156.0,car,2025-05-11__14_12_03_462206,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_03_462206.jpg,0.8002771139144897,0.4514685262278658
"[509, 366, 560, 407]",169.0,car,2025-05-11__14_12_03_463208,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_03_463208.jpg,0.8008396625518799,0.8636532110645734
"[277, 408, 354, 466]",196.0,car,2025-05-11__14_12_03_464204,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_03_464204.jpg,0.4617417752742767,-0.049655617272147
"[304, 429, 411, 518]",208.0,car,2025-05-11__14_12_03_464204,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_03_464204.jpg,0.5635697841644287,0.3972087047081786
"[457, 457, 537, 523]",212.0,car,2025-05-11__14_12_03_465205,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_03_465205.jpg,0.8227056860923767,1.0146092647826126
"[0, 412, 322, 715]",216.0,bus,2025-05-11__14_12_03_466251,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_03_466251.jpg,0.5727090239524841,1.0625635493283423
"[470, 315, 502, 354]",223.0,car,2025-05-11__14_12_03_466251,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_03_466251.jpg,0.5328580141067505,0.3773090113243218
"[584, 290, 610, 315]",219.0,car,2025-05-11__14_12_03_467335,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_03_467335.jpg,0.3850511908531189,1.3792257360128912
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_03_751753,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_03_751753.jpg,0.6016950607299805,0.0
"[533, 287, 563, 309]",72.0,car,2025-05-11__14_12_03_752750,processed_video\Video1\bbox_images\72.0_2025-05-11__14_12_03_752750.jpg,0.1709746420383453,0.9543120145005024
"[400, 348, 440, 381]",136.0,car,2025-05-11__14_12_03_752750,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_03_752750.jpg,0.3693033456802368,0.4765511226516383
"[431, 363, 482, 409]",156.0,car,2025-05-11__14_12_03_753738,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_03_753738.jpg,0.8147754073143005,0.4928333630078767
"[510, 365, 560, 405]",169.0,car,2025-05-11__14_12_03_754737,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_03_754737.jpg,0.8016624450683594,0.8605774618835506
"[283, 405, 358, 462]",196.0,car,2025-05-11__14_12_03_754737,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_03_754737.jpg,0.4631151258945465,-0.047023298352282
"[309, 427, 413, 515]",208.0,car,2025-05-11__14_12_03_755738,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_03_755738.jpg,0.6325904130935669,0.400125475405743
"[459, 454, 538, 518]",212.0,car,2025-05-11__14_12_03_756738,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_03_756738.jpg,0.7545924186706543,1.0006271738805943
"[0, 408, 326, 715]",216.0,truck,2025-05-11__14_12_03_756738,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_03_756738.jpg,0.6352277398109436,1.0694175830868815
"[471, 315, 503, 353]",223.0,car,2025-05-11__14_12_03_757738,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_03_757738.jpg,0.4962920546531677,0.374029619071499
"[585, 290, 610, 314]",219.0,car,2025-05-11__14_12_03_758738,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_03_758738.jpg,0.3436723053455353,1.3801285946953223
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_04_051182,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_04_051182.jpg,0.6026938557624817,0.0
"[532, 287, 564, 309]",72.0,car,2025-05-11__14_12_04_052214,processed_video\Video1\bbox_images\72.0_2025-05-11__14_12_04_052214.jpg,0.2566771507263183,0.9654904476812024
"[402, 347, 441, 380]",136.0,car,2025-05-11__14_12_04_053183,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_04_053183.jpg,0.3056067526340484,0.4751397023783981
"[433, 361, 484, 407]",156.0,car,2025-05-11__14_12_04_054184,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_04_054184.jpg,0.8143929839134216,0.4886728176275335
"[513, 363, 560, 404]",169.0,car,2025-05-11__14_12_04_055186,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_04_055186.jpg,0.8039163947105408,0.8363656860723064
"[293, 402, 363, 452]",196.0,car,2025-05-11__14_12_04_055186,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_04_055186.jpg,0.4394644796848297,-0.0587628585124616
"[317, 424, 416, 509]",208.0,car,2025-05-11__14_12_04_056186,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_04_056186.jpg,0.6074848175048828,0.4093910123664374
"[463, 448, 539, 512]",212.0,car,2025-05-11__14_12_04_057185,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_04_057185.jpg,0.8345250487327576,0.9764852753955696
"[0, 402, 334, 714]",216.0,truck,2025-05-11__14_12_04_057185,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_04_057185.jpg,0.4212932884693146,1.0807699344018602
"[472, 314, 504, 351]",223.0,car,2025-05-11__14_12_04_058184,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_04_058184.jpg,0.4503807425498962,0.3822220258124512
"[586, 288, 610, 313]",219.0,car,2025-05-11__14_12_04_059192,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_04_059192.jpg,0.3165428936481476,1.4472370528731318
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_04_356610,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_04_356610.jpg,0.604120671749115,0.0
"[535, 289, 566, 308]",72.0,car,2025-05-11__14_12_04_357608,processed_video\Video1\bbox_images\72.0_2025-05-11__14_12_04_357608.jpg,0.1105050593614578,1.02551209593115
"[405, 345, 445, 378]",136.0,car,2025-05-11__14_12_04_359611,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_04_359611.jpg,0.3503344058990478,0.4057530760908806
"[435, 360, 484, 405]",156.0,car,2025-05-11__14_12_04_360609,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_04_360609.jpg,0.6870688199996948,0.4255315086029872
"[514, 363, 560, 400]",169.0,car,2025-05-11__14_12_04_361607,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_04_361607.jpg,0.796889066696167,0.8349586194603116
"[299, 399, 368, 449]",196.0,car,2025-05-11__14_12_04_362610,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_04_362610.jpg,0.469304084777832,-0.3218122674413343
"[323, 420, 420, 502]",208.0,car,2025-05-11__14_12_04_363609,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_04_363609.jpg,0.7381660342216492,0.2995693461506218
"[467, 443, 540, 503]",212.0,car,2025-05-11__14_12_04_364613,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_04_364613.jpg,0.822861909866333,0.9431086820869716
"[0, 395, 343, 714]",216.0,bus,2025-05-11__14_12_04_365609,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_04_365609.jpg,0.4018702805042267,0.4100285407718383
"[473, 315, 504, 351]",223.0,car,2025-05-11__14_12_04_366614,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_04_366614.jpg,0.4342100918292999,0.3753753802689085
"[584, 287, 609, 312]",219.0,car,2025-05-11__14_12_04_367611,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_04_367611.jpg,0.3557151257991791,1.4297033778967934
"[1, 396, 341, 715]",281.0,truck,2025-05-11__14_12_04_368612,processed_video\Video1\bbox_images\281.0_2025-05-11__14_12_04_368612.jpg,0.5010402202606201,0.4116909845143144
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_04_679169,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_04_679169.jpg,0.6037066578865051,0.0
"[407, 344, 447, 377]",136.0,car,2025-05-11__14_12_04_680196,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_04_680196.jpg,0.3485352098941803,0.3982267503040426
"[436, 359, 485, 403]",156.0,car,2025-05-11__14_12_04_681184,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_04_681184.jpg,0.6471074819564819,0.4115952297111573
"[515, 361, 561, 399]",169.0,car,2025-05-11__14_12_04_682184,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_04_682184.jpg,0.8148543238639832,0.8319484467902336
"[303, 398, 367, 447]",196.0,car,2025-05-11__14_12_04_683171,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_04_683171.jpg,0.533964216709137,-0.3868877365467976
"[326, 418, 422, 499]",208.0,car,2025-05-11__14_12_04_684170,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_04_684170.jpg,0.7178001999855042,0.2801391317703026
"[469, 440, 542, 500]",212.0,car,2025-05-11__14_12_04_684170,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_04_684170.jpg,0.7951438426971436,0.9508268686557056
"[0, 390, 348, 714]",216.0,bus,2025-05-11__14_12_04_686183,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_04_686183.jpg,0.3604960739612579,0.4120193422987563
"[473, 314, 505, 351]",223.0,car,2025-05-11__14_12_04_686183,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_04_686183.jpg,0.4381013214588165,0.3813537087899211
"[584, 286, 609, 312]",219.0,car,2025-05-11__14_12_04_687168,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_04_687168.jpg,0.3424652218818664,1.4562629416875272
"[0, 392, 346, 716]",281.0,truck,2025-05-11__14_12_04_688189,processed_video\Video1\bbox_images\281.0_2025-05-11__14_12_04_688189.jpg,0.3999949693679809,0.4123181106803765
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_04_975757,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_04_975757.jpg,0.6043850183486938,0.0
"[408, 343, 449, 375]",136.0,car,2025-05-11__14_12_04_977000,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_04_977000.jpg,0.3810430467128753,0.395178161089096
"[438, 357, 486, 400]",156.0,car,2025-05-11__14_12_04_977591,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_04_977591.jpg,0.6534245610237122,0.3985237456379415
"[516, 359, 562, 396]",169.0,car,2025-05-11__14_12_04_978125,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_04_978125.jpg,0.8361856937408447,0.8400910846263948
"[309, 398, 367, 439]",196.0,car,2025-05-11__14_12_04_978656,processed_video\Video1\bbox_images\196.0_2025-05-11__14_12_04_978656.jpg,0.4169824123382568,0.2461350651973297
"[333, 411, 427, 494]",208.0,car,2025-05-11__14_12_04_979455,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_04_979455.jpg,0.5352570414543152,0.5176485125645054
"[473, 436, 544, 495]",212.0,car,2025-05-11__14_12_04_980496,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_04_980496.jpg,0.788987934589386,0.9486806611473304
"[473, 313, 506, 350]",223.0,car,2025-05-11__14_12_04_981205,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_04_981205.jpg,0.4122655093669891,0.3873198839958817
"[586, 286, 610, 311]",219.0,car,2025-05-11__14_12_04_982315,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_04_982315.jpg,0.3018129765987396,1.509552108153967
"[988, 197, 1277, 289]",4.0,train,2025-05-11__14_12_05_270535,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_05_270535.jpg,0.6030774116516113,0.0
"[411, 342, 449, 374]",136.0,car,2025-05-11__14_12_05_271539,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_05_271539.jpg,0.4602836072444916,0.4681725490255697
"[441, 355, 491, 398]",156.0,car,2025-05-11__14_12_05_272528,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_05_272528.jpg,0.6509698033332825,0.4658322599104425
"[518, 356, 564, 393]",169.0,car,2025-05-11__14_12_05_273519,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_05_273519.jpg,0.8721513152122498,0.8408390969275781
"[339, 411, 429, 486]",208.0,car,2025-05-11__14_12_05_274523,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_05_274523.jpg,0.6410508155822754,0.4333595532628212
"[476, 431, 546, 487]",212.0,car,2025-05-11__14_12_05_274523,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_05_274523.jpg,0.7261245846748352,0.928987291606706
"[473, 312, 506, 349]",223.0,car,2025-05-11__14_12_05_275518,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_05_275518.jpg,0.4186640083789825,0.3957725538231947
"[588, 287, 610, 310]",219.0,car,2025-05-11__14_12_05_276518,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_05_276518.jpg,0.3067558109760284,1.4793482678939276
"[1, 384, 360, 714]",216.0,truck,2025-05-11__14_12_05_276518,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_05_276518.jpg,0.5768090486526489,1.11107382067867
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_05_558210,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_05_558210.jpg,0.6028957366943359,0.0
"[412, 343, 450, 373]",136.0,car,2025-05-11__14_12_05_559209,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_05_559209.jpg,0.4252047538757324,0.4643497561151706
"[444, 353, 494, 396]",156.0,car,2025-05-11__14_12_05_560198,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_05_560198.jpg,0.6381820440292358,0.4697923223736256
"[519, 355, 564, 391]",169.0,car,2025-05-11__14_12_05_561196,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_05_561196.jpg,0.881125271320343,0.841528507229326
"[346, 410, 431, 485]",208.0,car,2025-05-11__14_12_05_562217,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_05_562217.jpg,0.59217768907547,0.4527729819402552
"[479, 429, 546, 484]",212.0,car,2025-05-11__14_12_05_563217,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_05_563217.jpg,0.7127388715744019,0.9025618213318132
"[473, 313, 507, 349]",223.0,car,2025-05-11__14_12_05_564194,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_05_564194.jpg,0.3966686129570007,0.390997975958048
"[589, 288, 611, 309]",219.0,car,2025-05-11__14_12_05_564194,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_05_564194.jpg,0.2698505520820617,1.5047317227301689
"[1, 382, 364, 714]",216.0,truck,2025-05-11__14_12_05_565193,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_05_565193.jpg,0.5777492523193359,1.1121938729574663
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_05_861020,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_05_861020.jpg,0.604739785194397,0.0
"[414, 341, 451, 371]",136.0,car,2025-05-11__14_12_05_862021,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_05_862021.jpg,0.4444549083709717,0.4586192559646115
"[445, 351, 496, 394]",156.0,car,2025-05-11__14_12_05_863019,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_05_863019.jpg,0.7113837003707886,0.4647444756130751
"[520, 353, 567, 389]",169.0,car,2025-05-11__14_12_05_863019,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_05_863019.jpg,0.8149906396865845,0.8395323266743991
"[354, 405, 436, 480]",208.0,car,2025-05-11__14_12_05_864019,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_05_864019.jpg,0.5777658820152283,0.3889084774068182
"[482, 425, 548, 480]",212.0,car,2025-05-11__14_12_05_864019,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_05_864019.jpg,0.8196420669555664,0.90195609848947
"[471, 313, 506, 348]",223.0,car,2025-05-11__14_12_05_865019,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_05_865019.jpg,0.3946903645992279,0.3917756382181134
"[589, 288, 611, 309]",219.0,car,2025-05-11__14_12_05_866023,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_05_866023.jpg,0.2740543782711029,1.495528230227105
"[1, 377, 370, 714]",216.0,truck,2025-05-11__14_12_05_867021,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_05_867021.jpg,0.4336980283260345,0.4416868963827383
"[1, 375, 369, 713]",306.0,bus,2025-05-11__14_12_05_867021,processed_video\Video1\bbox_images\306.0_2025-05-11__14_12_05_867021.jpg,0.3702678680419922,0.4448191941029301
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_06_131695,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_06_131695.jpg,0.608539342880249,0.0
"[416, 339, 451, 369]",136.0,car,2025-05-11__14_12_06_132698,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_06_132698.jpg,0.5611643195152283,0.4594854668674906
"[446, 349, 495, 392]",156.0,car,2025-05-11__14_12_06_133696,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_06_133696.jpg,0.7038823962211609,0.444072995036635
"[521, 352, 567, 387]",169.0,car,2025-05-11__14_12_06_134696,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_06_134696.jpg,0.7917287349700928,0.8405396219856806
"[358, 401, 439, 477]",208.0,car,2025-05-11__14_12_06_134696,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_06_134696.jpg,0.4693917036056518,0.5971736757075228
"[486, 421, 549, 474]",212.0,car,2025-05-11__14_12_06_135696,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_06_135696.jpg,0.8949459195137024,0.875494702593899
"[473, 310, 507, 347]",223.0,car,2025-05-11__14_12_06_136696,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_06_136696.jpg,0.3083899021148681,0.4135302569412269
"[589, 288, 611, 309]",219.0,car,2025-05-11__14_12_06_136696,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_06_136696.jpg,0.187904804944992,1.4864963396523536
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_06_416600,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_06_416600.jpg,0.6072081327438354,0.0
"[416, 338, 453, 368]",136.0,car,2025-05-11__14_12_06_417600,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_06_417600.jpg,0.558716356754303,0.462663016865134
"[447, 351, 496, 391]",156.0,car,2025-05-11__14_12_06_418585,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_06_418585.jpg,0.693722665309906,0.4401345661355831
"[521, 351, 568, 386]",169.0,car,2025-05-11__14_12_06_418585,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_06_418585.jpg,0.767634391784668,0.8448763922284205
"[362, 398, 442, 473]",208.0,car,2025-05-11__14_12_06_420044,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_06_420044.jpg,0.5080816149711609,0.4657669085442099
"[487, 418, 549, 470]",212.0,car,2025-05-11__14_12_06_420044,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_06_420044.jpg,0.8852373361587524,0.8513130652169468
"[474, 310, 506, 346]",223.0,car,2025-05-11__14_12_06_421510,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_06_421510.jpg,0.2971449196338653,0.4120146462625189
"[590, 288, 611, 308]",219.0,car,2025-05-11__14_12_06_421510,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_06_421510.jpg,0.1817414313554763,1.488804072081498
"[1, 367, 379, 713]",216.0,bus,2025-05-11__14_12_06_422737,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_06_422737.jpg,0.5693644881248474,1.1499034440556983
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_06_708496,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_06_708496.jpg,0.6066709756851196,0.0
"[419, 338, 454, 365]",136.0,car,2025-05-11__14_12_06_708496,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_06_708496.jpg,0.3739024102687835,0.4546224275009702
"[449, 350, 497, 388]",156.0,car,2025-05-11__14_12_06_710028,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_06_710028.jpg,0.6037212014198303,0.4263133307190928
"[523, 350, 569, 384]",169.0,car,2025-05-11__14_12_06_711042,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_06_711042.jpg,0.674782931804657,0.8298558573927434
"[370, 397, 445, 464]",208.0,car,2025-05-11__14_12_06_711042,processed_video\Video1\bbox_images\208.0_2025-05-11__14_12_06_711042.jpg,0.6270405054092407,0.4634448814351871
"[489, 414, 551, 466]",212.0,car,2025-05-11__14_12_06_712046,processed_video\Video1\bbox_images\212.0_2025-05-11__14_12_06_712046.jpg,0.8462053537368774,0.8522021957022257
"[475, 307, 508, 344]",223.0,car,2025-05-11__14_12_06_713067,processed_video\Video1\bbox_images\223.0_2025-05-11__14_12_06_713067.jpg,0.2364393174648285,0.4442677795465222
"[590, 288, 611, 307]",219.0,car,2025-05-11__14_12_06_714043,processed_video\Video1\bbox_images\219.0_2025-05-11__14_12_06_714043.jpg,0.117645263671875,1.4831730058170258
"[1, 363, 384, 713]",216.0,bus,2025-05-11__14_12_06_714043,processed_video\Video1\bbox_images\216.0_2025-05-11__14_12_06_714043.jpg,0.79052734375,1.159839799302092
"[674, 298, 696, 313]",317.0,car,2025-05-11__14_12_06_715043,processed_video\Video1\bbox_images\317.0_2025-05-11__14_12_06_715043.jpg,0.3213599324226379,0.3294348793390114
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_12_06_997840,processed_video\Video1\bbox_images\4.0_2025-05-11__14_12_06_997840.jpg,0.6051344871520996,0.0
"[422, 338, 456, 365]",136.0,car,2025-05-11__14_12_06_998844,processed_video\Video1\bbox_images\136.0_2025-05-11__14_12_06_998844.jpg,0.2109188735485077,0.4499102341380384
"[451, 348, 499, 386]",156.0,car,2025-05-11__14_12_06_999841,processed_video\Video1\bbox_images\156.0_2025-05-11__14_12_06_999841.jpg,0.4884993731975555,0.4235065599697265
"[525, 347, 570, 382]",169.0,car,2025-05-11__14_12_07_000842,processed_video\Video1\bbox_images\169.0_2025-05-11__14_12_07_000842.jpg,0.7146815657615662,0.8313592063045798
